"","latitude","longitude"
"53971",-19.01025,142.20038
"53972",-19.01395,142.20091
"53973",-19.01333,142.20549
"53974",-19.0158,142.21519
"53975",-37.6964,147.942
"53976",-34.14328,150.17049
"53977",-25.75077,153.0748
"53978",-29.70962,152.6136
"53979",-29.70869,152.6187
"53980",-29.71144,152.6246
"53981",-29.35231,152.9696
"53982",-29.35606,152.97054
"53983",-29.35981,152.97139
"53984",-29.34752,152.97119
"53985",-29.35126,152.97214
"53986",-29.35501,152.97307
"53987",-29.34762,153.15704
"53988",-29.34383,153.15613
"53989",-29.34484,153.15089
"53990",-29.38027,152.9846
"53991",-29.36511,153.0025
"53992",-29.36999,152.97675
"53993",-29.3501,152.99889
"53994",-29.34375,153.17741
"53995",-29.34946,153.16823
"53996",-11.61637,142.56383
"53997",-16.00824,145.29634
"53998",-17.15719,145.52158
"53999",-17.03904,145.29781
"54000",-16.79012,145.35677
"54001",-12.88746,143.48325
"54002",-12.88411,143.48274
"54003",-13.04201,143.26305
"54004",-12.8963,143.46985
"54005",-12.89577,143.47346
"54006",-12.88906,143.47243
"54007",-12.8845,143.45695
"54008",-13.10346,143.03641
"54009",-13.10565,142.97192
"54010",-14.7535,132.37782
"54011",-14.75472,132.3663
"54012",-14.75488,132.35724
"54013",-14.7526,132.38045
"54014",-14.7543,132.36317
"54015",-14.75373,132.36897
"54016",-14.74635,132.38297
"54017",-14.75533,132.36047
"54018",-15.85243,144.11165
"54019",-12.29017,133.63599
"54020",-12.28969,133.64027
"54021",-15.78423,144.01459
"54022",-15.93583,144.02339
"54023",-15.93367,144.03812
"54024",-15.93811,144.03128
"54025",-15.93757,144.03496
"54026",-12.29119,133.63687
"54027",-12.21258,134.65881
"54028",-15.80867,145.08238
"54029",-15.59495,144.25302
"54030",-15.59441,144.25665
"54031",-15.59894,144.27223
"54032",-15.61017,144.28885
"54033",-15.79699,143.99782
"54034",-13.8206,130.88995
"54035",-13.81915,130.90427
"54036",-13.81667,130.90149
"54037",-13.82508,130.88812
"54038",-13.82436,130.89566
"54039",-13.82367,130.90291
"54040",-13.82182,130.92232
"54041",-15.70173,144.26279
"54042",-15.70281,144.25554
"54043",-15.70735,144.27109
"54044",-14.31872,143.48735
"54045",-16.5854,141.36844
"54046",-14.33731,143.48318
"54047",-14.33056,143.4821
"54048",-17.4539,122.93072
"54049",-17.45744,122.93134
"54050",-16.50632,125.01355
"54051",-14.18388,129.95488
"54052",-13.99618,129.79301
"54053",-14.1842,129.95544
"54054",-14.17425,129.97476
"54055",-14.17762,129.95837
"54056",-14.17408,129.97421
"54057",-14.17734,129.95779
"54058",-30.65691,118.82746
"54059",-30.6678,118.83458
"54060",-30.64542,118.82561
"54061",-30.64423,118.82294
"54062",-30.42815,120.64792
"54063",-30.34121,120.54631
"54064",-30.33415,120.54505
"54065",-14.81987,126.66193
"54066",-14.81621,126.65623
"54067",-34.16294,116.12749
"54068",-30.73382,123.00327
"54069",-30.72774,122.99788
"54070",-30.65857,123.00089
"54071",-30.66191,123.00154
"54072",-30.66131,123.00558
"54073",-30.66679,123.01501
"54074",-30.65523,123.00022
"54075",-30.73108,122.99855
"54076",-30.64855,122.99892
"54077",-30.64462,123.00231
"54078",-30.64796,123.00297
"54079",-30.67012,123.01567
"54080",-30.6513,123.00362
"54081",-30.65463,123.00427
"54082",-30.72834,122.99383
"54083",-14.97134,126.4571
"54084",-15.12794,126.65218
"54085",-14.82857,126.64479
"54086",-14.8419,126.64586
"54087",-16.48514,130.37569
"54088",-16.486,130.37161
"54089",-16.48124,130.36626
"54090",-16.47388,130.37321
"54091",-29.76972,118.65563
"54092",-29.77035,118.65029
"54093",-29.76715,118.64437
"54094",-29.7627,118.64913
"54095",-29.76332,118.6438
"54096",-16.46258,130.37099
"54097",-16.46345,130.36688
"54098",-16.48215,130.3788
"54099",-16.48298,130.37473
"54100",-16.48381,130.37064
"54101",-16.47171,130.37227
"54102",-16.46042,130.36998
"54103",-16.46127,130.36583
"54104",-16.45479,130.36873
"54105",-29.70243,118.56334
"54106",-29.70038,118.56615
"54107",-29.69974,118.57158
"54108",-29.70103,118.56075
"54109",-29.69655,118.56557
"54110",-29.6959,118.57096
"54111",-29.69142,118.57578
"54112",-29.69271,118.56498
"54113",-16.47986,130.36118
"54114",-16.45563,130.36464
"54115",-14.86841,126.6056
"54116",-14.94501,126.31883
"54117",-29.84261,118.50925
"54118",-29.83876,118.50864
"54119",-29.8349,118.50803
"54120",-29.83428,118.51352
"54121",-29.83055,118.50572
"54122",-27.94753,125.48989
"54123",-27.94902,125.48115
"54124",-27.94552,125.4804
"54125",-15.1171,126.65981
"54126",-30.8285,122.97604
"54127",-30.82789,122.98009
"54128",-30.83184,122.97669
"54129",-30.69057,122.92381
"54130",-30.69391,122.92447
"54131",-30.72227,122.98846
"54132",-30.74976,122.92708
"54133",-30.74654,122.97237
"54134",-30.76862,122.93914
"54135",-15.09882,131.61729
"54136",-31.40061,121.15843
"54137",-31.4012,121.15396
"54138",-31.40758,121.15968
"54139",-31.40818,121.1552
"54140",-31.40868,121.17815
"54141",-31.43818,121.06431
"54142",-31.43468,121.06367
"54143",-31.43408,121.06819
"54144",-31.42938,121.07656
"54145",-31.43058,121.06755
"54146",-31.42708,121.06692
"54147",-31.35126,121.07178
"54148",-31.34776,121.07115
"54149",-31.31907,121.06824
"54150",-31.31438,121.07656
"54151",-31.31557,121.06764
"54152",-31.31089,121.07597
"54153",-31.31148,121.0715
"54154",-30.7432,124.09174
"54155",-30.74383,124.08768
"54156",-30.73732,124.10724
"54157",-30.73796,124.1032
"54158",-30.74049,124.08698
"54159",-30.74113,124.08292
"54160",-30.7424,124.07483
"54161",-30.73399,124.10654
"54162",-30.73462,124.1025
"54163",-30.73525,124.09844
"54164",-30.73589,124.09439
"54165",-30.73652,124.09035
"54166",-30.73716,124.08629
"54167",-30.73779,124.08223
"54168",-30.73842,124.07819
"54169",-30.74033,124.06604
"54170",-30.73192,124.09775
"54171",-30.73572,124.07345
"54172",-30.73635,124.0694
"54173",-30.73699,124.06535
"54174",-30.73762,124.0613
"54175",-30.73382,124.08559
"54176",-30.72922,124.09299
"54177",-30.73049,124.08489
"54178",-30.73112,124.08085
"54179",-30.73175,124.07681
"54180",-30.73239,124.07275
"54181",-30.73302,124.0687
"54182",-30.73365,124.06465
"54183",-30.73429,124.06061
"54184",-30.73492,124.05653
"54185",-30.72588,124.0923
"54186",-30.72651,124.08824
"54187",-30.72715,124.0842
"54188",-30.72779,124.08014
"54189",-30.73032,124.06395
"54190",-30.73095,124.05991
"54191",-30.72508,124.0754
"54192",-30.72635,124.0673
"54193",-30.72698,124.06324
"54194",-30.72445,124.07944
"54195",-30.72761,124.0592
"54196",-30.72825,124.05517
"54197",-30.72112,124.07874
"54198",-30.72365,124.06255
"54199",-30.72428,124.0585
"54200",-30.72175,124.0747
"54201",-30.72238,124.07065
"54202",-30.72301,124.0666
"54203",-30.71587,124.09021
"54204",-30.71651,124.08615
"54205",-30.71714,124.08211
"54206",-30.71778,124.07805
"54207",-30.71841,124.07401
"54208",-30.71905,124.06995
"54209",-30.71968,124.0659
"54210",-30.71254,124.08951
"54211",-30.71317,124.08546
"54212",-30.71381,124.08141
"54213",-30.71445,124.07735
"54214",-30.71508,124.07331
"54215",-30.71571,124.06925
"54216",-30.71047,124.08071
"54217",-30.71111,124.07666
"54218",-30.71174,124.07262
"54219",-30.71238,124.06857
"54220",-30.71301,124.06451
"54221",-30.71364,124.06047
"54222",-22.49401,116.43497
"54223",-22.49796,116.43556
"54224",-22.49732,116.44089
"54225",-22.50256,116.43075
"54226",-22.50191,116.43612
"54227",-22.51311,116.47633
"54228",-22.56438,116.45107
"54229",-22.56625,116.50049
"54230",-22.57019,116.50106
"54231",-22.57353,116.47429
"54232",-22.57285,116.47979
"54233",-22.57543,116.49117
"54234",-22.57679,116.48034
"54235",-22.58004,116.48643
"54236",-22.57938,116.49169
"54237",-22.57178,116.47671
"54238",-22.57775,116.49399
"54239",-22.57836,116.48884
"54240",-31.0276,123.97382
"54241",-31.02886,123.96572
"54242",-31.02949,123.96166
"54243",-31.02301,123.98124
"54244",-31.02364,123.97718
"54245",-31.02553,123.96503
"54246",-33.14551,123.87329
"54247",-33.14885,123.87399
"54248",-33.1476,123.88229
"54249",-33.15218,123.8747
"54250",-31.02616,123.96097
"54251",-31.02678,123.95691
"54252",-31.0249,123.96908
"54253",-31.02031,123.97649
"54254",-31.02093,123.97244
"54255",-31.02156,123.96838
"54256",-31.01892,123.97632
"54257",-31.01954,123.97227
"54258",-31.0208,123.96416
"54259",-31.01621,123.97157
"54260",-31.01683,123.96752
"54261",-31.01809,123.95941
"54262",-31.01872,123.95535
"54263",-31.0135,123.96683
"54264",-31.01413,123.96277
"54265",-31.00955,123.97018
"54266",-31.01017,123.96613
"54267",-31.0108,123.96207
"54268",-31.01143,123.95803
"54269",-31.01205,123.95397
"54270",-31.00684,123.96543
"54271",-31.00747,123.96139
"54272",-31.0081,123.95734
"54273",-31.00935,123.94923
"54274",-31.00997,123.94519
"54275",-31.00351,123.96474
"54276",-31.00414,123.96069
"54277",-31.00476,123.95663
"54278",-31.00539,123.95258
"54279",-31.00602,123.94853
"54280",-31.00664,123.94448
"54281",-31.00143,123.95594
"54282",-31.00205,123.9519
"54283",-31.00331,123.94378
"54284",-31.00018,123.96405
"54285",-30.99747,123.9593
"54286",-30.9981,123.95525
"54287",-30.99872,123.9512
"54288",-30.99414,123.9586
"54289",-30.99477,123.95456
"54290",-30.99539,123.9505
"54291",-30.99602,123.94646
"54292",-30.99081,123.95792
"54293",-30.99144,123.95387
"54294",-31.00727,123.94044
"54295",-30.98999,123.94102
"54296",-14.97156,126.30013
"54297",-16.37371,125.28624
"54298",-16.37152,125.30537
"54299",-16.37067,125.28619
"54300",-16.35088,125.25507
"54301",-16.33612,125.31427
"54302",-16.38128,125.31422
"54303",-16.38188,125.28776
"54304",-30.70714,124.08002
"54305",-30.7065,124.08406
"54306",-30.70587,124.08812
"54307",-30.82893,124.08009
"54308",-30.83162,124.08485
"54309",-30.83669,124.05244
"54310",-13.81611,130.96989
"54311",-13.81484,130.9142
"54312",-13.82123,130.97617
"54313",-13.82222,130.9713
"54314",-13.82735,130.97749
"54315",-13.81711,130.96509
"54316",-13.85895,130.85426
"54317",-13.85189,130.85779
"54318",-13.83859,130.98511
"54319",-15.24004,126.11286
"54320",-13.84482,130.86128
"54321",-13.84471,130.98647
"54322",-13.84578,130.8566
"54323",-31.26342,123.70432
"54324",-30.85462,124.04781
"54325",-31.20777,123.91049
"54326",-30.83525,124.03958
"54327",-30.86814,124.07157
"54328",-30.8776,124.01079
"54329",-14.84436,126.55785
"54330",-31.19715,123.91248
"54331",-31.2011,123.90911
"54332",-30.74479,124.12556
"54333",-31.20506,123.90574
"54334",-31.26613,123.70907
"54335",-31.26947,123.70975
"54336",-30.864,124.05396
"54337",-15.16563,126.12199
"54338",-15.16482,126.12638
"54339",-14.61555,127.98728
"54340",-14.6114,127.98182
"54341",-14.72767,126.37545
"54342",-15.14637,126.12764
"54343",-15.30783,125.63657
"54344",-15.30857,125.63244
"54345",-15.18211,126.10668
"54346",-12.88317,133.47301
"54347",-12.2039,132.47536
"54348",-12.19702,132.47395
"54349",-12.19756,132.47209
"54350",-29.23919,152.88046
"54351",-29.22546,152.88766
"54352",-28.26859,152.71091
"54353",-29.23837,152.86835
"54354",-29.23898,152.87303
"54355",-29.23793,152.87112
"54356",-29.23777,152.86365
"54357",-29.35298,153.18193
"54358",-29.29381,152.9836
"54359",-29.31297,153.18916
"54360",-16.73604,123.72633
"54361",-18.67411,123.14974
"54362",-18.67124,123.15508
"54363",-16.45147,136.25233
"54364",-16.44967,136.25273
"54365",-16.515,136.35057
"54366",-16.51017,136.35446
"54367",-15.1066,125.9719
"54368",-15.60635,124.91232
"54369",-41.0903,147.02031
"54370",-37.68027,147.9381
"54371",-37.67727,147.92123
"54372",-37.68169,147.92184
"54373",-37.6861,147.92259
"54374",-37.29782,148.32378
"54375",-36.97193,146.62906
"54376",-28.40866,152.71535
"54377",-28.39394,152.74504
"54378",-29.26006,153.25648
"54379",-29.29688,153.13686
"54380",-29.29295,153.14018
"54381",-29.28214,153.25679
"54382",-29.32594,153.12616
"54383",-29.34084,153.18643
"54384",-29.26218,153.26509
"54385",-29.31829,152.94856
"54386",-29.32163,152.9492
"54387",-29.32104,152.95319
"54388",-29.32496,152.94986
"54389",-29.28212,153.21175
"54390",-29.31299,153.18915
"54391",-29.31178,153.1971
"54392",-29.34167,153.11285
"54393",-29.27427,153.26343
"54394",-29.30698,153.02419
"54395",-29.3103,153.02483
"54396",-29.30971,153.02882
"54397",-29.3109,153.2256
"54398",-29.31363,153.23022
"54399",-29.31515,153.24281
"54400",-29.31848,153.24347
"54401",-29.32181,153.24413
"54402",-29.32241,153.24014
"54403",-28.10008,152.27713
"54404",-15.8669,144.0594
"54405",-15.91196,144.07285
"54406",-15.89924,144.07149
"54407",-28.11635,152.25987
"54408",-28.1203,152.28903
"54409",-28.12422,152.28574
"54410",-28.13031,152.291
"54411",-28.12538,152.27779
"54412",-28.12146,152.28108
"54413",-28.11812,152.28046
"54414",-28.11652,152.26801
"54415",-28.1171,152.26405
"54416",-28.1146,152.27173
"54417",-28.11576,152.26384
"54418",-25.76248,153.0491
"54419",-25.7637,153.04135
"54420",-25.76552,153.02972
"54421",-31.25305,137.48898
"54422",-17.09477,137.90718
"54423",-17.08677,137.91196
"54424",-17.08149,137.91084
"54425",-17.08102,137.91605
"54426",-17.08743,137.91678
"54427",-17.09318,137.91266
"54428",-17.09269,137.91765
"54429",-17.08789,137.91167
"54430",-17.09369,137.90744
"54431",-17.08837,137.9064
"54432",-17.08038,137.91112
"54433",-17.07988,137.91634
"54434",-29.24204,152.8519
"54435",-28.26597,152.71677
"54436",-28.26504,152.71254
"54437",-27.13147,153.42049
"54438",-27.12937,153.41196
"54439",-28.2621,152.73218
"54440",-28.26753,152.72919
"54441",-29.21647,152.90834
"54442",-27.13085,153.42444
"54443",-15.57969,144.26402
"54444",-15.58483,144.25687
"54445",-15.58336,144.26843
"54446",-15.85527,144.04942
"54447",-30.16733,152.80925
"54448",-29.35199,153.13538
"54449",-29.3444,153.11749
"54450",-29.345,153.11351
"54451",-29.35538,153.18109
"54452",-29.35991,153.17378
"54453",-22.35305,148.87459
"54454",-22.34954,148.87404
"54455",-22.34617,148.87407
"54456",-22.35066,148.86565
"54457",-22.35122,148.86147
"54458",-22.34497,148.85678
"54459",-22.34324,148.86934
"54460",-22.34603,148.87347
"54461",-16.53177,136.35159
"54462",-28.09917,152.32976
"54463",-16.53498,136.37395
"54464",-16.53619,136.36037
"54465",-16.52743,136.37988
"54466",-16.52802,136.3732
"54467",-16.52862,136.36636
"54468",-16.52921,136.35962
"54469",-16.52979,136.35303
"54470",-16.45531,136.2621
"54471",-16.52046,136.3791
"54472",-16.50264,136.36192
"54473",-16.52924,136.3784
"54474",-16.52988,136.37166
"54475",-16.53052,136.36482
"54476",-16.52481,136.3508
"54477",-16.52227,136.37769
"54478",-16.52167,136.38406
"54479",-22.63055,140.34445
"54480",-15.43894,142.80481
"54481",-15.43951,142.80003
"54482",-22.6434,140.33205
"54483",-22.62649,140.34476
"54484",-22.63276,140.34084
"54485",-15.44009,142.79526
"54486",-22.63942,140.33238
"54487",-22.63902,140.3369
"54488",-22.63679,140.34053
"54489",-22.63715,140.336
"54490",-22.63752,140.3315
"54491",-15.72727,144.27628
"54492",-29.30049,144.93881
"54493",-29.31057,144.93414
"54494",-29.30048,144.94075
"54495",-29.32065,144.92949
"54496",-29.31643,144.92316
"54497",-29.31588,144.92892
"54498",-29.3212,144.92372
"54499",-18.01219,140.93991
"54500",-25.64383,146.39862
"54501",-29.3163,144.92509
"54502",-29.31052,144.9361
"54503",-29.32107,144.92567
"54504",-29.32056,144.93146
"54505",-29.3158,144.93088
"54506",-29.31681,144.91933
"54507",-20.23911,139.61295
"54508",-19.43991,139.62819
"54509",-19.43801,139.62723
"54510",-19.47364,139.6301
"54511",-14.34437,143.47652
"54512",-13.10781,143.04733
"54513",-11.54482,142.54643
"54514",-11.54538,142.54214
"54515",-11.54595,142.53783
"54516",-11.54156,142.53722
"54517",-11.62276,142.56032
"54518",-11.54652,142.53354
"54519",-12.88788,143.24342
"54520",-12.87326,143.46002
"54521",-12.87376,143.4561
"54522",-12.86631,143.4472
"54523",-12.86294,143.43869
"54524",-38.01373,143.44814
"54525",-38.01587,143.44818
"54526",-37.68448,147.94225
"54527",-37.68808,147.94052
"54528",-37.68156,147.93689
"54529",-30.72644,124.15099
"54530",-30.75175,124.06622
"54531",-30.75236,124.06106
"54532",-30.748,124.06562
"54533",-30.74739,124.07077
"54534",-30.70719,124.15311
"54535",-30.70779,124.14802
"54536",-30.70839,124.14292
"54537",-30.70346,124.15251
"54538",-30.70406,124.14742
"54539",-30.70466,124.14232
"54540",-30.69973,124.15192
"54541",-30.70767,124.14538
"54542",-30.70642,124.15556
"54543",-30.70704,124.15047
"54544",-30.70332,124.14988
"54545",-30.70394,124.14478
"54546",-30.70269,124.15497
"54547",-30.69959,124.14928
"54548",-22.49506,116.42319
"54549",-22.49475,116.42663
"54550",-22.49443,116.43007
"54551",-22.50854,116.45296
"54552",-30.81044,124.05443
"54553",-30.81419,124.05502
"54554",-15.15251,126.23592
"54555",-30.76672,124.06863
"54556",-30.76611,124.07375
"54557",-30.76985,124.07433
"54558",-30.77047,124.0692
"54559",-30.74311,124.10671
"54560",-30.77986,124.11781
"54561",-30.7836,124.11842
"54562",-30.98105,123.93709
"54563",-31.57943,124.14192
"54564",-30.75481,124.04044
"54565",-30.75419,124.04559
"54566",-30.75371,124.11362
"54567",-22.47938,116.41711
"54568",-22.4817,116.41694
"54569",-22.47635,116.41624
"54570",-30.72704,124.14589
"54571",-30.72271,124.15038
"54572",-30.72331,124.14529
"54573",-30.71897,124.1498
"54574",-30.71464,124.1543
"54575",-30.71645,124.139
"54576",-30.71092,124.15372
"54577",-30.71152,124.14862
"54578",-15.14978,126.05584
"54579",-14.40395,127.15105
"54580",-14.40037,127.15044
"54581",-14.40205,127.15139
"54582",-15.71154,125.05067
"54583",-15.7121,125.04707
"54584",-15.58816,125.10412
"54585",-15.60922,124.87817
"54586",-15.61366,124.8715
"54587",-15.54921,125.09038
"54588",-15.75282,125.06171
"54589",-15.54365,125.08208
"54590",-14.50741,127.28945
"54591",-14.50811,127.28522
"54592",-14.50167,127.30158
"54593",-14.5031,127.29308
"54594",-14.50381,127.28883
"54595",-14.50452,127.28459
"54596",-14.49582,127.2483
"54597",-14.48295,127.30276
"54598",-14.48287,127.29883
"54599",-15.5787,124.89904
"54600",-15.57427,124.92788
"54601",-15.52697,125.05714
"54602",-14.26645,127.29803
"54603",-14.73368,126.79746
"54604",-14.67976,127.28293
"54605",-18.68637,123.17355
"54606",-18.66915,123.17089
"54607",-14.71478,134.47543
"54608",-14.56445,126.99077
"54609",-14.58086,127.00186
"54610",-14.59062,126.98688
"54611",-14.58861,126.99913
"54612",-14.59282,126.99569
"54613",-14.59568,127.00044
"54614",-17.54557,122.17081
"54615",-31.33804,121.07848
"54616",-30.79332,122.94988
"54617",-30.79267,122.9558
"54618",-31.43298,121.05775
"54619",-31.44345,121.20893
"54620",-30.63774,122.99014
"54621",-30.72018,122.9922
"54622",-31.32612,121.06177
"54623",-31.33853,121.07345
"54624",-14.48039,127.24607
"54625",-14.4888,127.21718
"54626",-31.49299,121.69886
"54627",-31.48869,121.6983
"54628",-14.49294,127.24346
"54629",-30.63978,123.00813
"54630",-30.63914,123.01392
"54631",-21.94061,124.2243
"54632",-30.71684,123.00183
"54633",-30.72079,123.00246
"54634",-30.71892,123.00387
"54635",-21.94005,124.22822
"54636",-21.93489,124.21532
"54637",-21.93433,124.21925
"54638",-21.93377,124.22318
"54639",-21.93322,124.22713
"54640",-21.93267,124.23106
"54641",-21.93608,124.23159
"54642",-21.93774,124.2198
"54643",-21.93719,124.22375
"54644",-21.94116,124.22036
"54645",-21.95497,124.27078
"54646",-21.96409,124.28029
"54647",-30.71617,123.00766
"54648",-21.9675,124.28084
"54649",-21.95442,124.27472
"54650",-21.95783,124.27526
"54651",-21.96068,124.27973
"54652",-14.54807,127.08961
"54653",-13.34097,130.26476
"54654",-13.37227,130.26607
"54655",-13.3715,130.27036
"54656",-13.36996,130.27893
"54657",-13.36918,130.28323
"54658",-13.36945,130.2567
"54659",-13.36868,130.26097
"54660",-13.36249,130.29533
"54661",-13.37304,130.26178
"54662",-14.52952,127.05702
"54663",-14.54151,127.06298
"54664",-14.53944,127.07544
"54665",-22.63704,140.34181
"54666",-20.23851,139.61246
"54667",-19.43773,139.62389
"54668",-20.23763,139.61639
"54669",-15.69656,129.61226
"54670",-29.72388,118.61361
"54671",-29.7188,118.61311
"54672",-29.6782,118.60864
"54673",-29.67873,118.60191
"54674",-29.67988,118.6079
"54675",-29.66973,118.60675
"54676",-15.02285,126.70636
"54677",-15.0187,126.70973
"54678",-15.02001,126.7018
"54679",-15.01652,126.70119
"54680",-15.01522,126.70914
"54681",-15.01825,126.70957
"54682",-15.01953,126.70162
"54683",-15.01477,126.70895
"54684",-15.01604,126.70102
"54685",-15.01255,126.70042
"54686",-15.69719,129.60863
"54687",-15.69783,129.60497
"54688",-29.87135,118.53633
"54689",-29.86596,118.53918
"54690",-29.86624,118.53576
"54691",-14.9794,126.37652
"54692",-16.54495,136.34642
"54693",-14.47466,126.54572
"54694",-16.53924,136.34125
"54695",-16.5332,136.33987
"54696",-16.52714,136.33855
"54697",-16.54427,136.34741
"54698",-16.55032,136.34877
"54699",-16.52003,136.34219
"54700",-16.50779,136.36974
"54701",-16.51392,136.34111
"54702",-16.50272,136.36375
"54703",-16.4564,136.25446
"54704",-16.45665,136.25476
"54705",-17.50887,122.89536
"54706",-17.53623,122.18635
"54707",-17.50308,122.88652
"54708",-16.84664,124.31097
"54709",-16.84222,124.3177
"54710",-17.07073,124.30267
"54711",-17.93902,124.74465
"54712",-13.13379,135.80574
"54713",-17.53369,122.1824
"54714",-16.65265,125.21295
"54715",-16.64599,125.21183
"54716",-17.43075,122.90742
"54717",-18.09534,122.68379
"54718",-13.14003,135.80701
"54719",-16.83555,124.31661
"54720",-17.06739,124.30213
"54721",-17.53325,122.18168
"54722",-16.48804,123.81692
"54723",-17.43324,122.90765
"54724",-17.47427,122.22006
"54725",-13.13686,135.80559
"54726",-17.5057,122.30463
"54727",-17.51575,125.35223
"54728",-17.51631,125.34857
"54729",-17.53253,122.19069
"54730",-17.53665,122.18707
"54731",-17.51102,122.31791
"54732",-18.12849,123.03707
"54733",-17.48964,122.23927
"54734",-16.57419,125.30045
"54735",-17.46834,122.21075
"54736",-17.47131,122.21539
"54737",-13.1431,135.80688
"54738",-13.80858,131.00093
"54739",-15.65721,129.52989
"54740",-15.43134,128.72084
"54741",-15.4322,128.71596
"54742",-15.4338,128.71825
"54743",-30.63566,118.80801
"54744",-34.39553,116.27181
"54745",-34.39433,116.27637
"54746",-29.73503,118.62151
"54747",-29.73718,118.61412
"54748",-29.72824,118.61886
"54749",-29.72606,118.62637
"54750",-29.73255,118.60403
"54751",-29.71928,118.62366
"54752",-29.73106,118.61842
"54753",-29.72215,118.62318
"54754",-29.71747,118.61314
"54755",-29.70773,118.6114
"54756",-29.70558,118.61877
"54757",-29.69871,118.61637
"54758",-29.70296,118.60182
"54759",-29.70162,118.61573
"54760",-29.70579,118.60117
"54761",-29.68359,118.62591
"54762",-29.68577,118.61832
"54763",-29.6767,118.62357
"54764",-29.68314,118.60117
"54765",-29.67199,118.61364
"54766",-29.67629,118.59868
"54767",-29.66978,118.62133
"54768",-29.66286,118.61907
"54769",-29.6604,118.60139
"54770",-29.65568,118.59155
"54771",-29.65853,118.59377
"54772",-29.81679,118.52084
"54773",-29.81884,118.51371
"54774",-29.80587,118.53275
"54775",-29.22222,152.83847
"54776",-29.24716,152.8204
"54777",-29.21892,153.26312
"54778",-29.2229,152.84259
"54779",-29.21624,153.26788
"54780",-29.20954,153.26933
"54781",-29.21222,153.26457
"54782",-29.36178,153.17183
"54783",-29.3611,153.16776
"54784",-29.36513,153.17108
"54785",-29.35571,153.11436
"54786",-21.48655,121.00066
"54787",-21.48122,121.00201
"54788",-14.72717,127.43103
"54789",-21.10746,120.04053
"54790",-27.71138,124.36365
"54791",-27.70926,124.35269
"54792",-27.7082,124.34721
"54793",-27.70857,124.37009
"54794",-27.7022,124.33721
"54795",-27.69659,124.35011
"54796",-27.70645,124.35914
"54797",-29.65988,118.57388
"54798",-29.66587,118.57587
"54799",-29.67186,118.60125
"54800",-29.76998,118.52772
"54801",-29.76962,118.52924
"54802",-21.26155,116.17215
"54803",-21.26115,116.16805
"54804",-21.26679,116.16726
"54805",-21.26358,116.16837
"54806",-22.49425,116.41671
"54807",-21.2555,116.16875
"54808",-22.49462,116.42093
"54809",-21.25589,116.17284
"54810",-22.48845,116.41763
"54811",-22.48882,116.42188
"54812",-22.14219,119.99637
"54813",-22.13778,119.99134
"54814",-21.98777,119.87822
"54815",-21.30225,120.21181
"54816",-22.22362,119.69367
"54817",-21.99094,119.92216
"54818",-21.99122,119.88415
"54819",-37.07035,146.91731
"54820",-37.05828,146.91667
"54821",-37.07569,146.92545
"54822",-37.05784,146.91882
"54823",-36.97819,146.62848
"54824",-36.95427,146.62737
"54825",-36.96037,146.62816
"54826",-36.97884,146.62662
"54827",-36.95973,146.62965
"54828",-37.33079,148.35133
"54829",-37.33135,148.34026
"54830",-37.33155,148.33624
"54831",-37.32413,148.37172
"54832",-37.32517,148.35112
"54833",-37.32572,148.34024
"54834",-37.32635,148.32776
"54835",-37.32659,148.32288
"54836",-37.32684,148.31787
"54837",-37.31855,148.37096
"54838",-37.31873,148.36731
"54839",-37.31959,148.35036
"54840",-37.32014,148.33932
"54841",-37.32033,148.33551
"54842",-37.32053,148.33148
"54843",-37.32076,148.3269
"54844",-37.31295,148.37036
"54845",-37.314,148.34962
"54846",-37.31418,148.3459
"54847",-37.31474,148.33473
"54848",-37.30737,148.36974
"54849",-37.30754,148.36627
"54850",-37.30861,148.34471
"54851",-37.30878,148.34129
"54852",-37.30896,148.33789
"54853",-37.30914,148.33405
"54854",-37.32056,148.37056
"54855",-37.32149,148.35373
"54856",-37.3217,148.35002
"54857",-37.32275,148.33113
"54858",-37.32301,148.32648
"54859",-37.31497,148.37003
"54860",-37.31611,148.34932
"54861",-37.31632,148.34558
"54862",-37.31694,148.3344
"54863",-37.31716,148.33031
"54864",-37.30939,148.36946
"54865",-37.31075,148.34467
"54866",-37.31094,148.34111
"54867",-37.31135,148.33365
"54868",-37.28392,148.3203
"54869",-37.28372,148.32402
"54870",-37.28352,148.32774
"54871",-37.28296,148.33832
"54872",-37.28277,148.34186
"54873",-37.28992,148.31339
"54874",-37.2897,148.31752
"54875",-37.28949,148.32147
"54876",-37.28813,148.34677
"54877",-37.29503,148.3231
"54878",-37.29481,148.32716
"54879",-37.30064,148.3235
"54880",-37.30039,148.32806
"54881",-37.30017,148.33214
"54882",-37.30598,148.32877
"54883",-37.30575,148.33307
"54884",-37.30554,148.33698
"54885",-37.30536,148.34023
"54886",-37.30519,148.3434
"54887",-37.29837,148.32408
"54888",-37.29815,148.32845
"54889",-37.33061,148.35484
"54890",-37.30375,148.32918
"54891",-37.30355,148.33334
"54892",-37.30336,148.33713
"54893",-37.3032,148.34036
"54894",-37.30305,148.34344
"54895",-37.34193,148.35355
"54896",-37.34211,148.34987
"54897",-37.33554,148.36838
"54898",-37.33573,148.36478
"54899",-37.33591,148.36124
"54900",-37.33609,148.35771
"54901",-37.32994,148.36809
"54902",-37.30398,148.36549
"54903",-37.32758,148.3029
