POSTAL_CODE,lon,lat
4312,152.4186279,-27.236469
4313,152.3762221,-27.0874883
4340,152.4973826,-27.7418746
4341,152.333048,-27.6849335
4342,152.4621561,-27.4857911
4343,152.2799511,-27.5635723
4344,152.1238169,-27.5496811
4345,152.3389146,-27.5512406
4346,152.5941917,-27.5659238
4347,152.1904182,-27.5912673
4350,151.9533185,-27.5564884
4352,151.9470976,-27.4595003
4353,151.8760283,-27.2083514
4354,151.8643252,-27.3244055
4355,152.0545612,-27.2609101
4356,151.5603244,-27.6233205
4357,151.0471355,-27.8934129
4358,151.8569756,-27.7118713
4359,151.9066549,-27.78646
4360,151.9028584,-27.8545522
4361,151.8409214,-27.943502
4362,151.9831687,-28.0334119
4363,151.7155622,-27.6834647
4364,151.4513347,-27.7569394
4365,151.5836897,-28.0364199
4370,152.0281585,-28.215734
4371,152.333048,-28.1592715
4372,152.2476363,-28.2914624
4373,152.2960993,-28.3431907
4374,151.9711114,-28.4893282
4375,151.9489674,-28.519717
4376,151.9490005,-28.5513492
4377,151.9755424,-28.5906027
4378,151.9666314,-28.6167522
4380,151.6538052,-28.7588427
4381,151.8774985,-28.7388192
4382,151.8643252,-28.8279553
4383,151.9462633,-28.9427218
4384,151.1859873,-28.7213662
4385,151.0707902,-28.8427232
4387,151.0800137,-28.4158556
4388,150.753252,-28.5736169
4390,150.3040002,-28.5406528
4400,NA,NA
4401,151.7473377,-27.3203817
4402,151.8175207,-26.9690985
4403,151.592059,-27.3710071
4404,151.4668962,-27.3446354
4405,151.2660028,-27.1944148
4406,150.3037323,-27.7210976
4407,151.1982604,-27.5330018
4408,151.3035248,-26.8136945
4410,151.10998,-26.7813787
4411,151.0005643,-26.8110238
4412,150.7911697,-26.9142824
4413,150.7679216,-26.3724452
4415,150.3037323,-26.5252094
4416,150.1341328,-26.9267532
4417,149.0675595,-27.1542602
4418,150.0953406,-26.2422842
4419,150.1184797,-25.9692426
4420,149.6564494,-25.43651
4421,150.5175918,-27.0745513
4422,149.7487272,-27.5894981
4423,149.6766801,-27.2481697
4424,149.9835959,-26.6413968
4425,149.7948904,-26.7068322
4426,149.6103349,-26.6635632
4427,149.3841339,-26.6167701
4428,149.2420166,-26.491408
4454,148.1892921,-25.4338215
4455,148.7871121,-26.5713754
4461,148.3602816,-26.6483957
4462,148.1871278,-26.5491999
4465,147.9737653,-26.4853725
4467,147.5445034,-26.4455732
4468,147.0111681,-26.569158
4470,146.0249982,-26.2260696
4471,145.9135867,-27.7477666
4472,145.3143491,-24.7102231
4474,145.0175722,-26.5888103
4475,145.0142027,-26.6292813
4477,146.5833663,-25.7999814
4478,146.382423,-24.9865124
4479,145.5801757,-26.6853236
4480,143.7369154,-26.7342767
4481,142.6547585,-25.42058
4482,139.2030851,-25.4665415
4486,148.2284289,-28.5818815
4487,148.5866384,-28.042334
4488,147.1013188,-28.1767542
4489,146.1142253,-27.3280856
4490,145.6689636,-28.1112414
4491,145.0493375,-28.1790962
4492,143.045893,-27.8201
4493,144.409873,-28.9972216
4494,149.6576367,-28.4240283
4496,149.3339956,-28.4615936
4497,148.8673144,-28.6370311
4498,149.8707851,-28.4175022
4500,152.9323602,-27.3033237
4501,152.9823835,-27.2838811
4502,152.9706122,-27.2651516
4503,152.9926352,-27.2508424
4504,152.9655318,-27.2015813
4505,152.9727474,-27.1544509
4506,152.9264759,-27.133839
4507,153.1325243,-26.9861003
4508,153.0206446,-27.1859323
4509,153.0265315,-27.2360306
4510,152.9518951,-27.0796844
4511,153.0834039,-27.066757
4512,152.8499952,-27.014804
4514,152.7779946,-26.9550035
4515,152.4973826,-26.789344
4516,152.9607727,-27.0367308
4517,153.0265315,-26.953469
4518,152.9323602,-26.9123315
4519,152.8970569,-26.8507005
4520,152.8676186,-27.37121
4521,152.8029443,-27.1352804
4550,152.9666291,-26.8000383
4551,153.1359352,-26.7977396
4552,152.7559043,-26.7346009
4553,153.0167101,-26.7664958
4554,152.9617842,-26.7280729
4555,152.9559142,-26.6934868
4556,153.0500809,-26.6971583
4557,153.1010891,-26.6990471
4558,153.0795213,-26.6541595
4559,152.9665872,-26.6667341
4560,152.9323602,-26.6077924
4561,152.9554676,-26.5626224
4562,152.908824,-26.4941369
4563,152.8852905,-26.4240134
4564,153.0795213,-26.6105931
4565,152.9912123,-26.303935
4566,153.0505806,-26.4134913
4567,153.1018054,-26.4065351
4568,152.8559985,-26.3629933
4569,152.8088251,-26.3376411
4570,152.6705427,-26.1882554
4571,152.8747229,-26.2633136
4572,153.1045489,-26.6715056
4573,153.0879644,-26.5394151
4574,152.7794229,-26.5872796
4575,153.1300249,-26.7230355
4580,153.0618566,-26.0346017
4581,153.1560853,-25.2663148
4600,152.215754,-26.1229125
4601,152.0666213,-26.1833489
4605,151.8409214,-26.1309297
4606,151.8175207,-26.277494
4608,151.7473377,-26.3706839
4610,151.84313,-26.5397645
4611,151.7513469,-26.1555562
4612,151.6931283,-26.1759151
4613,151.6024678,-26.1648642
4614,151.9774802,-26.8392162
4615,152.0048138,-26.6635867
4620,152.3095833,-25.6207597
4621,152.0282394,-25.4760129
4625,151.6070583,-25.6051205
4626,151.0471355,-25.8311568
4627,151.1215391,-25.3721972
4630,151.1241149,-24.8662907
4650,152.695998,-25.5350235
4655,152.8235456,-25.2965245
4659,152.6148504,-25.2686005
4660,152.3095833,-25.1854347
4662,152.5952794,-25.3472258
4670,152.3593807,-24.8822309
4671,151.9554405,-24.9910749
4673,152.0516681,-24.7197
4674,151.9345555,-24.5002555
4676,151.6538052,-24.6172263
4677,151.5580962,-24.3287726
4678,151.6244968,-24.0837943
4680,151.2463137,-23.8783576
4694,151.1170184,-23.7919288
4695,150.9783868,-23.810368
4697,150.7911697,-23.8116708
4699,150.6285091,-23.6268212
4700,150.5004652,-23.3762489
4701,150.5501151,-23.3500536
4702,149.3303348,-23.6457869
4703,150.7333257,-23.1334578
4704,150.361674,-23.129409
4705,149.1960526,-22.5108293
4706,149.7487272,-22.6263321
4707,149.5358038,-22.3455275
4709,148.343171,-23.0351671
4710,150.8260487,-23.2673695
4711,150.5064931,-23.276056
4712,149.6727487,-23.7177729
4713,149.4567101,-24.1327416
4714,150.3965401,-23.6436045
4715,150.3037323,-24.6360972
4716,150.5747799,-24.4872826
4717,148.8799357,-23.5831866
4718,149.9744783,-24.5729805
4719,150.1184797,-25.1114621
4720,147.5532762,-24.0139022
4721,147.6290138,-22.8318768
4722,148.0873152,-24.1146499
4723,148.0242583,-23.0806588
4724,146.6333144,-23.6500118
4725,145.3143491,-23.7152324
4726,145.242794,-22.9708603
4727,144.5218074,-23.5933447
4728,145.9746196,-23.2580471
4730,143.2180495,-23.8164969
4731,144.2593118,-24.4286407
4732,144.5478689,-22.5944511
4733,143.2180495,-22.1870756
4735,141.7258239,-23.3216584
4736,143.2180495,-25.118917
4737,149.2167555,-21.4226027
4738,149.2420166,-21.62205
4739,149.3339956,-21.8119895
4740,149.1271385,-21.1499948
4741,148.8744888,-21.0486737
4742,148.4629997,-21.6738504
4743,148.1144193,-21.3539003
4744,147.825395,-21.9614108
4745,148.2804541,-22.4848385
4746,148.6983715,-22.8139627
4750,149.1443634,-21.0306595
4751,149.0556384,-21.1629333
4753,148.9512029,-21.1463311
4754,148.8382733,-21.2242265
4756,148.577239,-21.1234579
4757,148.5086818,-21.2156464
4798,148.7717042,-20.8119331
4799,148.6236338,-20.6881443
4800,148.5807213,-20.4049878
4802,148.7169163,-20.2674989
4804,147.8443629,-20.5530661
4805,151.700565,-22.5822615
4806,147.3722545,-19.9245624
4807,147.1464245,-19.9200364
4808,147.3559601,-19.5553717
4809,147.1399099,-19.5702853
4810,147.0379125,-19.35682
4811,146.8198691,-19.360968
4812,146.7917682,-19.2873647
4813,NA,NA
4814,146.7552341,-19.2878252
4815,146.7244769,-19.3884456
4816,145.1375834,-21.1851758
4817,146.6060735,-19.3321474
4818,146.5168094,-19.2049974
4819,146.8451379,-19.1547801
4820,146.2585756,-20.0762578
4821,144.1997353,-20.8464738
4822,143.045893,-20.031224
4823,141.6834275,-20.975595
4824,140.3481835,-19.9853306
4825,138.3988186,-20.6905688
4828,138.1213302,-19.9206858
4829,139.6911374,-23.5827727
4830,138.8799972,-17.5800577
4849,146.1588712,-18.3022077
4850,146.1622593,-18.6498411
4852,146.0972186,-17.8666147
4854,145.8023118,-17.983313
4855,146.0000983,-17.8000401
4856,145.8913207,-17.753872
4857,146.0208179,-17.7470929
4858,146.0702738,-17.5833191
4859,145.9955686,-17.5972126
4860,146.0278258,-17.5226829
4861,145.9275759,-17.3407399
4865,145.7847472,-17.0923129
4868,145.7464633,-16.9678678
4869,145.7448496,-17.0187557
4870,145.7405497,-16.918648
4871,143.2244216,-18.5471467
4872,144.9611836,-18.0178418
4873,145.2701235,-16.2446478
4874,141.8707759,-12.6318718
4875,142.2193697,-10.5799693
4876,142.369048,-10.8500975
4877,145.4652682,-16.5257098
4878,145.6908596,-16.8314187
4879,145.6717627,-16.7705777
4880,145.3585972,-16.9941129
4881,145.6333317,-16.8167422
4882,145.4517071,-17.2031744
4883,145.4858493,-17.2661339
4884,145.5830739,-17.2711364
4885,145.5936206,-17.3535838
4886,145.6023644,-17.5121402
4887,145.093449,-17.4318581
4888,145.4471613,-17.5839985
4890,141.1794546,-17.5123583
4891,140.8768541,-17.4912391
4892,143.3906074,-15.2903067
4895,145.3186989,-15.9452239
5000,138.6038129,-34.9328294
5001,138.5955172,-34.9219463
5005,138.6062277,-34.920603
5006,138.5962997,-34.9091145
5007,138.571263,-34.9033293
5008,138.5637543,-34.8887724
5009,138.5512419,-34.8950354
5010,138.5637543,-34.86129409999999
5011,138.5337293,-34.8854877
5012,138.5437358,-34.8621629
5013,138.5437358,-34.8438433
5014,138.5137217,-34.8680352
5015,138.5037206,-34.8455742
5016,138.4937213,-34.8231111
5017,138.4937213,-34.8047928
5018,138.4937213,-34.7773088
5019,138.4812248,-34.8476837
5020,138.4862231,-34.86349
5021,138.496221,-34.8722171
5022,138.496221,-34.9042495
5023,138.5137217,-34.8954981
5024,138.5137217,-34.9229531
5025,138.5362308,-34.9117
5031,138.5662571,-34.92414600000001
5032,138.5437358,-34.9262534
5033,138.5612516,-34.9403794
5034,138.5912914,-34.9528246
5035,138.5762695,-34.9511792
5037,138.5512419,-34.9545329
5038,138.5537441,-34.9670082
5039,138.5737662,-34.9844595
5040,138.5312279,-34.9645281
5041,138.5937955,-34.9836086
5042,138.5837799,-35.0069082
5043,138.5537441,-34.9944528
5044,138.5262256,-34.9944627
5045,138.5162223,-34.97659110000001
5046,138.5437358,-35.008591
5047,138.5537441,-35.0310331
5048,138.5237246,-35.0185675
5049,138.5237246,-35.0459889
5050,138.5837799,-35.025203
5051,138.623853,-35.0326583
5052,138.6439004,-35.004348
5061,138.6063175,-34.9544679
5062,138.6338758,-34.9818924
5063,138.6213476,-34.9515307
5064,138.6439004,-34.9585672
5065,138.6439004,-34.9402486
5066,138.663955,-34.9485341
5067,138.6313699,-34.9236189
5068,138.6564337,-34.9202316
5069,138.6263585,-34.90780549999999
5070,138.6413941,-34.8956922
5071,NA,NA
5072,138.7040858,-34.9101042
5073,138.6815087,-34.8939181
5074,138.6714773,-34.8806117
5075,138.6764928,-34.8689266
5076,138.7040858,-34.873423
5081,138.6163371,-34.8899195
5082,138.5937955,-34.8828879
5083,138.6113271,-34.8786853
5084,138.5937955,-34.8553998
5085,138.613832,-34.854518
5086,138.6413941,-34.8590277
5087,138.6464068,-34.8702649
5088,138.6714773,-34.8531022
5089,138.7342029,-34.8491256
5090,138.6965591,-34.8450957
5091,138.7342029,-34.8215901
5092,138.6840168,-34.8192845
5093,138.6614478,-34.8352083
5094,138.56876,-34.8038009
5095,138.613832,-34.8178472
5096,138.6539268,-34.8068805
5097,138.7040858,-34.8183744
5098,138.6413941,-34.8315199
5106,138.6363818,-34.79276249999999
5107,138.613832,-34.7811623
5108,138.6288642,-34.75525349999999
5109,138.673985,-34.7692638
5110,138.56876,-34.7304381
5111,138.6288642,-34.7185389
5112,138.673985,-34.7325385
5113,138.673985,-34.7049853
5114,138.7794089,-34.7161335
5115,138.6890334,-34.6514466
5116,138.7241621,-34.6336951
5117,138.6539268,-34.6416029
5118,138.739224,-34.5892749
5120,138.5287267,-34.6588375
5121,138.6288642,-34.6634406
5125,138.7241621,-34.7715516
5126,138.7266721,-34.7978361
5127,138.686525,-34.7996704
5131,138.76936,-34.7947178
5132,138.7743842,-34.84728940000001
5133,138.7944857,-34.800439
5134,138.7492675,-34.8966143
5136,138.7442455,-34.9174787
5137,138.7442455,-34.93581959999999
5138,138.7743842,-34.929881
5139,138.8045391,-34.9239285
5140,138.7015768,-34.9526096
5141,138.7040858,-34.9376057
5142,138.7417347,-34.9599982
5144,138.7743842,-34.966565
5150,138.6714773,-34.9676719
5151,138.7316925,-34.978774
5152,138.7091042,-34.9900747
5153,138.7794089,-35.08318
5154,138.7442455,-35.0183091
5155,138.7643362,-34.99909720000001
5156,138.6940504,-35.0250749
5157,138.6589406,-35.0700533
5158,138.5337293,-35.0684234
5159,138.5887875,-35.0684302
5160,138.4937213,-35.106587
5161,138.5337293,-35.0958327
5162,138.5437358,-35.118261
5163,138.56876,-35.1332262
5164,138.496221,-35.12816919999999
5165,138.476227,-35.1335313
5166,138.476227,-35.1198409
5167,138.4737282,-35.1530214
5168,138.5012206,-35.1621961
5169,138.4837239,-35.1936786
5170,138.4837239,-35.2301549
5171,138.5387323,-35.2029084
5172,138.5787728,-35.2925472
5173,138.4737282,-35.2806692
5174,138.4887224,-35.3370306
5201,138.6990679,-35.2329394
5202,138.4987208,-35.4049348
5203,138.3389644,-35.5560092
5204,138.1995591,-35.5878122
5210,138.6288642,-35.3589696
5211,138.5187229,-35.5042622
5212,138.6689697,-35.5032052
5213,138.7091042,-35.4834441
5214,138.8397403,-35.4919667
5220,137.2557429,-35.7822614
5221,137.7538931,-35.7676396
5222,137.9614096,-35.775644
5223,137.058302,-35.8495682
5231,138.8598651,-34.7490901
5232,138.8296806,-34.8562147
5233,138.8900659,-34.8074268
5234,138.9706803,-34.821959
5235,139.1019233,-34.7002931
5236,139.0615086,-34.8681641
5237,139.2233389,-34.786338
5238,139.609512,-34.8860063
5240,138.8246514,-34.9138333
5241,138.8699303,-34.9094528
5242,138.8095665,-34.9764499
5243,138.8498018,-34.9746306
5244,138.9404364,-34.92913100000001
5245,138.8095665,-35.0314617
5246,NA,NA
5250,138.8648975,-35.0404491
5251,138.9001364,-35.0961731
5252,138.9706803,-35.0425171
5253,139.4872858,-35.0218395
5254,139.1625989,-35.0380696
5255,139.0009403,-35.2657984
5256,139.0211225,-35.4388004
5260,139.5076392,-35.3064118
5261,139.7319925,-35.5620717
5262,140.8872648,-36.8261652
5263,140.8248263,-37.294215
5264,139.4872858,-35.9032413
5265,139.7319925,-35.7090259
5266,139.9366899,-36.0477628
5267,140.4308159,-36.0969888
5268,140.8040271,-36.4269352
5269,140.9080913,-36.3754344
5270,140.5549719,-36.4029199
5271,140.5964124,-36.8947607
5272,140.265662,-37.199509
5273,140.1420882,-36.9687089
5275,140.1009527,-36.697806
5276,139.9777136,-37.2644147
5277,140.8040271,-37.3768832
5278,140.700134,-37.5715319
5279,140.5549719,-37.5682107
5280,140.265662,-37.4887446
5290,140.7712393,-37.8256039
5291,140.7091777,-37.95518149999999
5301,140.1009527,-35.5247462
5302,140.5964124,-35.7191587
5303,140.7208989,-35.2849868
5304,140.8872648,-35.125203
5306,139.7319925,-35.119745
5307,139.9777136,-35.1433044
5308,139.9777136,-34.7722978
5309,140.265662,-34.996704
5310,140.3069088,-34.6774727
5311,140.7624493,-34.5909184
5320,139.4466005,-33.9294188
5321,139.7933279,-34.0848077
5322,139.8854497,-34.1302474
5330,140.1009527,-34.0363353
5331,140.3172249,-34.2231267
5332,140.2862819,-34.35170069999999
5333,140.4721736,-34.5170872
5340,140.8872648,-34.1492214
5341,140.5964124,-33.7748397
5342,140.5756887,-34.2003327
5343,140.534262,-34.3722813
5344,140.5446161,-34.2730065
5345,140.4514913,-34.2654444
5346,140.4153139,-34.2374624
5350,138.8347102,-34.5777151
5351,138.9202828,-34.6448853
5352,138.9404364,-34.56091079999999
5353,139.3247147,-34.5869221
5354,139.6503106,-34.5686036
5355,139.0211225,-34.44595750000001
5356,139.2435998,-34.4061799
5357,139.6503106,-34.4199277
5360,138.9102087,-34.4471113
5371,138.7492675,-34.4921044
5372,138.8196226,-34.4378904
5373,138.9202828,-34.275645
5374,139.284143,-34.1626435
5381,139.0817124,-33.8956642
5400,138.6589406,-34.4458725
5401,138.6589406,-34.2615181
5410,138.739224,-34.3312582
5411,138.76936,-34.2604738
5412,138.739224,-34.1465459
5413,138.9202828,-34.1275602
5414,138.8196226,-33.9941359
5415,138.7794089,-33.9036859
5416,138.7794089,-33.8294999
5417,139.8547266,-33.4148756
5418,139.1625989,-33.4058554
5419,139.0009403,-33.3414846
5420,138.8397403,-33.2023242
5421,139.0211225,-33.1438506
5422,138.9605972,-32.8387684
5431,138.6388879,-32.7105779
5432,138.9605972,-31.9350261
5433,138.1597946,-32.3680906
5434,138.558749,-31.701689
5440,140.3481835,-31.3172034
5451,138.6589406,-34.039841
5452,138.6489134,-33.9710045
5453,138.598804,-33.8487592
5454,138.598804,-33.4777612
5455,138.6589406,-33.7064182
5460,138.5387323,-34.2859564
5461,138.4387577,-34.0789018
5462,138.4587382,-33.8470065
5464,138.3589086,-33.6765832
5470,138.4987208,-33.5670227
5471,138.4587382,-33.476513
5472,138.4187846,-33.3859808
5473,138.37886,-33.2582737
5480,138.37886,-33.07232
5481,138.1995591,-33.01787
5482,138.3589086,-32.8593312
5483,138.1796732,-32.8051307
5485,138.1200592,-32.6132039
5490,138.4587382,-33.1791929
5491,138.598804,-33.180034
5493,138.7442455,-33.0286337
5495,138.0208484,-32.8889644
5501,138.3589086,-34.4875437
5502,138.5187229,-34.4801861
5510,138.1399232,-33.936977
5520,138.1995591,-33.8326543
5521,138.2194523,-33.5267674
5522,137.9020367,-33.6538303
5523,138.1200592,-33.3562876
5540,138.1200592,-33.2080635
5550,138.1995591,-34.2009379
5552,137.9614096,-34.1015997
5554,137.7243139,-34.0020113
5555,137.8032284,-33.8149381
5556,137.6553601,-33.890435600000004
5558,137.625836,-34.1251832
5560,138.0406759,-33.9141345
5570,137.9416114,-34.2583548
5571,137.8822604,-34.3615548
5572,137.7834888,-34.2284298
5573,137.6455169,-34.407519
5575,137.5668376,-34.8106597
5576,137.5668376,-35.0282251
5577,137.2533007,-35.0373927
5580,137.7834888,-34.666651
5581,137.8328517,-34.7513478
5582,137.7736217,-34.8899072
5583,137.7144578,-35.0643264
5600,136.9028375,-32.882929
5601,137.5864964,-32.9317056
5602,136.9028375,-33.4690808
5603,136.2474381,-33.8733858
5604,136.3049196,-34.0614409
5605,136.018188,-34.4192193
5606,135.8564576,-34.7307511
5607,135.6763443,-34.6576031
5608,137.5324525,-33.0338321
5609,137.7243139,-32.822392
5630,135.6574246,-34.4169609
5631,135.7142063,-34.2818276
5632,135.5629394,-34.0698315
5633,135.7900209,-33.5972924
5640,136.400872,-33.5787333
5641,136.1326778,-32.9883959
5642,136.1326778,-33.5692877
5650,135.7900209,-33.2360098
5651,135.5629394,-33.1344164
5652,135.4121561,-33.0665995
5653,135.2618568,-32.9265818
5654,134.9253354,-32.9497718
5655,135.2243578,-32.4398005
5660,134.6630541,-32.5989662
5661,134.6630541,-32.3815251
5670,135.1494505,-33.48688570000001
5671,134.5878439,-33.0665995
5680,134.3236557,-32.2048282
5690,131.9196471,-30.1519003
5700,137.8624914,-32.6009669
5701,137.9812152,-32.5751942
5710,137.872375,-32.5027232
5713,137.6061625,-31.6199443
5715,137.2923893,-32.383461
5717,135.9039689,-31.9390427
5719,134.0960311,-30.1698856
5720,136.670534,-30.0410068
5722,137.2142417,-30.6369733
5723,135.2993862,-28.7292604
5724,133.329466,-27.3285209
5725,136.7478493,-30.4464984
5730,138.2393528,-30.9716152
5731,140.3481835,-28.8338937
5732,139.2030851,-30.73599159999999
5733,138.3988186,-28.1327889
5734,136.516262,-26.8146446
5800,NA,NA
5810,NA,NA
5839,NA,NA
5860,NA,NA
5861,NA,NA
5862,NA,NA
5863,NA,NA
5864,NA,NA
5865,NA,NA
5866,NA,NA
5867,NA,NA
5868,NA,NA
5869,NA,NA
5870,NA,NA
5871,NA,NA
5872,NA,NA
5873,NA,NA
5874,NA,NA
5875,NA,NA
5876,NA,NA
5877,NA,NA
5878,NA,NA
5879,NA,NA
5880,NA,NA
5881,NA,NA
5882,NA,NA
5883,NA,NA
5884,NA,NA
5885,NA,NA
5886,NA,NA
5887,NA,NA
5888,NA,NA
5889,NA,NA
5890,NA,NA
5891,NA,NA
5892,NA,NA
5893,NA,NA
5894,NA,NA
5895,NA,NA
5896,NA,NA
5897,NA,NA
5898,NA,NA
5899,NA,NA
5900,NA,NA
5901,NA,NA
5902,NA,NA
5903,NA,NA
5904,NA,NA
5920,NA,NA
5942,NA,NA
5950,138.5237246,-34.9454042
5960,138.5237246,-34.7897423
6000,115.8610488,-31.9525739
6001,NA,NA
6003,115.8588307,-31.9470932
6004,115.8787926,-31.9540106
6005,115.8373885,-31.9577214
6006,115.8551339,-31.9273539
6007,115.8373885,-31.9365146
6008,115.8137261,-31.9575626
6009,115.8107681,-31.9820615
6010,115.7752703,-31.9685608
6011,115.7604781,-31.9956284
6012,115.7634366,-32.0135412
6014,115.8018941,-31.9389216
6015,115.7634366,-31.9393057
6016,115.8373885,-31.92060699999999
6017,115.8107681,-31.9078253
6018,115.7871034,-31.8917374
6019,115.7634366,-31.896864
6020,115.7516025,-31.825112
6021,115.8107681,-31.8759953
6022,115.8137261,-31.8514757
6023,115.7752703,-31.8306124
6024,115.8107681,-31.8335417
6025,115.7456852,-31.7998382
6026,115.798936,-31.8042538
6027,115.7693535,-31.752231
6028,115.7279326,-31.7239719
6029,115.7604781,-31.87362389999999
6030,115.7220148,-31.6986683
6031,115.7693535,-31.6884631
6032,115.7693535,-31.6459321
6033,115.7160969,-31.5988865
6034,115.6687491,-31.5877637
6035,115.7338502,-31.536528
6036,115.692424,-31.6465364
6037,115.6273131,-31.4847915
6038,115.6805868,-31.6171563
6041,115.5917918,-31.3537325
6042,115.4615092,-31.2638905
6043,115.4496624,-31.1701738
6044,115.3548713,-30.9330772
6050,115.8699209,-31.9267875
6051,115.9024493,-31.938255
6052,115.884707,-31.915616
6053,115.9172336,-31.9164799
6054,115.9408868,-31.9007183
6055,115.9822747,-31.8545729
6056,116.0532101,-31.8602523
6057,116.0118335,-31.948787
6058,116.0000104,-31.9831525
6059,115.8699209,-31.8843665
6060,115.8462613,-31.9001174
6061,115.8462613,-31.8682916
6062,115.9054062,-31.88724839999999
6063,115.9408868,-31.8689096
6064,115.8462613,-31.8364571
6065,115.816684,-31.763241
6066,115.8935783,-31.836786
6067,115.9054062,-31.8129911
6068,115.9349737,-31.8224687
6069,116.005922,-31.7645555
6070,116.0827607,-31.9226334
6071,116.1004894,-31.8922583
6072,116.1329888,-31.9142343
6073,116.165484,-31.9256022
6074,116.2540856,-31.9747933
6076,116.1595761,-31.9956933
6077,115.8640062,-31.7529847
6078,115.8285153,-31.6012588
6079,115.9231471,-31.7507557
6081,116.1477598,-31.8606768
6082,116.3131356,-31.739438
6083,116.2068354,-31.7311075
6084,116.0886704,-31.5660082
6090,115.8965353,-31.8600127
6100,115.8965353,-31.9660425
6101,115.9083631,-31.9846562
6102,115.9083631,-32.0058457
6103,115.9201904,-31.9608819
6104,115.9290605,-31.9456987
6105,115.9586253,-31.9657302
6106,115.9497562,-31.991505
6107,115.9645378,-32.0121014
6108,115.9527126,-32.0570426
6109,116.0118335,-32.0440832
6110,116.0295671,-32.07722580000001
6111,116.1832068,-32.1384821
6112,116.005922,-32.1670352
6121,115.9231471,-32.216928
6122,116.0650307,-32.2702417
6123,116.0000104,-32.2898615
6124,116.1595761,-32.3759261
6125,115.9704503,-32.3755625
6126,116.0295671,-32.4363721
6147,115.9261038,-32.0443356
6148,115.8965353,-32.0349098
6149,115.8580914,-32.0671284
6150,115.8373885,-32.0584003
6151,115.8699209,-31.9797919
6152,115.8699209,-32.0115829
6153,115.8433037,-32.0253285
6154,115.8255575,-32.0397876
6155,115.91132,-32.0819784
6156,115.8018941,-32.0396369
6157,115.7841452,-32.0381954
6158,115.7663951,-32.0367504
6159,115.7486438,-32.0353019
6160,115.7604781,-32.0539328
6161,115.5148137,-32.0035186
6162,115.7663951,-32.068544
6163,115.7930198,-32.0865957
6164,115.8640062,-32.1346584
6165,115.798936,-32.1964799
6166,115.7871034,-32.146131
6167,115.8403461,-32.2244737
6168,115.7693535,-32.2822732
6169,115.7693535,-32.32457
6170,115.8107681,-32.2679505
6171,115.8285153,-32.3222184
6172,115.7516025,-32.3760083
6173,115.7634366,-32.4051251
6174,115.7634366,-32.4262528
6175,115.754561,-32.4466752
6176,115.7930198,-32.4250674
6180,115.7752703,-32.4764663
6181,115.798936,-32.492398
6182,115.8403461,-32.4358225
6207,116.0650307,-32.5233883
6208,115.8048521,-32.6440296
6209,115.7930198,-32.5517284
6210,115.7220148,-32.5461633
6211,115.6509915,-32.7093444
6213,116.0886704,-32.6655306
6214,115.7811869,-32.7545745
6215,115.8994923,-32.8757647
6218,115.8640062,-32.9571735
6220,116.0886704,-33.0016541
6221,115.9704503,-33.1748078
6223,115.8403461,-33.1723075
6224,115.8640062,-33.229939
6225,116.2777073,-33.3775705
6226,115.8640062,-33.292782
6227,115.816684,-33.3242404
6228,115.7693535,-33.3347411
6229,115.7160969,-33.35176879999999
6230,115.6273131,-33.3870825
6231,NA,NA
6232,115.7279326,-33.3072511
6233,115.7338502,-33.1853877
6236,115.8758354,-33.4470807
6237,115.6865054,-33.4891504
6239,115.8758354,-33.6142021
6240,115.9586253,-33.5434759
6243,116.1595761,-33.7170631
6244,116.5137964,-33.8646057
6251,115.8758354,-33.6976567
6252,115.9586253,-33.7520336
6253,115.9704503,-33.8014415
6254,116.0532101,-33.8556029
6255,116.2777073,-33.8773133
6256,116.1832068,-34.0649274
6258,116.5137964,-34.3611727
6260,115.8048521,-34.3994251
6262,116.1359431,-34.6134577
6271,115.5799503,-33.58590420000001
6275,115.7575196,-34.0365179
6280,115.3311689,-33.7555447
6281,115.0821842,-33.6107557
6282,115.0584612,-33.6996977
6284,115.3074646,-33.8652006
6285,115.3311689,-34.0060747
6286,115.0703229,-34.0838725
6288,115.2126293,-34.1779168
6290,115.1177654,-34.2819216
6302,116.5137964,-32.022557
6304,116.9381434,-32.1371569
6306,117.1264753,-32.3458877
6308,116.702495,-32.653153
6309,117.1500048,-32.6546084
6311,117.0323305,-32.7865286
6312,117.4086488,-32.9486659
6313,117.2205771,-33.0763386
6315,117.2676116,-33.3563263
6316,117.4086488,-33.5301361
6317,117.6904167,-33.6278441
6318,117.5965403,-33.8981179
6320,117.6904167,-34.1222453
6321,117.5026174,-34.2500507
6322,117.4321452,-34.4108131
6323,117.5730639,-34.458602
6324,117.6904167,-34.6140779
6326,117.6904167,-34.777437
6327,117.6200138,-34.8966944
6328,118.5797981,-34.5142501
6330,117.8780275,-34.9754734
6331,NA,NA
6332,NA,NA
6333,117.0794082,-34.8849782
6335,118.0654445,-33.9480602
6336,118.3929417,-33.9076796
6337,119.13906420000001,-33.8817547
6338,118.2058768,-34.2820735
6341,118.2058768,-33.6254623
6343,118.8596804,-33.5438705
6346,119.9740534,-33.5815102
6348,120.0202964,-33.8539054
6350,117.784246,-33.2742226
6351,117.9014654,-33.1836961
6352,118.1590786,-33.2656807
6353,118.5797981,-33.0376774
6355,119.13906420000001,-33.0617524
6356,119.8815203,-33.0339405
6357,118.8130675,-32.6899741
